idSensor,week,maxTemp,minTemp,rainSum,windSpeed,maxOzone
10270,2018-04-02/2018-04-08,18.3,2.0,41.7,11.4,119.0
10270,2018-04-09/2018-04-15,21.2,3.8,72.4,9.2,110.1
10270,2018-04-16/2018-04-22,25.4,9.3,7.6,8.7,147.0
10270,2018-04-23/2018-04-29,23.8,9.2,38.1,8.5,142.6
10270,2018-04-30/2018-05-06,24.7,7.5,41.599999999999994,9.2,114.9
10270,2018-05-07/2018-05-13,22.5,11.1,33.3,8.3,119.0
10270,2018-05-14/2018-05-20,21.2,8.3,35.6,9.9,106.1
10270,2018-05-21/2018-05-27,24.4,12.0,18.6,7.8,135.4
10270,2018-05-28/2018-06-03,25.6,14.9,31.1,7.7,123.6
10270,2018-06-04/2018-06-10,26.9,14.2,22.4,8.0,140.5
10270,2018-06-11/2018-06-17,26.4,16.5,32.3,9.3,147.2
10270,2018-06-18/2018-06-24,26.8,14.6,33.6,8.7,177.0
10270,2018-06-25/2018-07-01,28.0,12.9,28.2,9.5,225.3
10270,2018-07-02/2018-07-08,26.7,15.8,39.6,9.1,180.0
10270,2018-07-09/2018-07-15,26.2,15.6,41.9,8.7,160.9
10270,2018-07-16/2018-07-22,28.8,14.6,27.2,9.3,195.0
10270,2018-07-23/2018-07-29,28.9,16.9,13.2,8.0,168.7
10270,2018-07-30/2018-08-05,31.0,19.4,0.1,9.2,148.6
10270,2018-08-06/2018-08-12,29.8,17.5,13.7,8.2,170.2
10270,2018-08-13/2018-08-19,28.5,15.0,25.2,7.1,146.1
10270,2018-08-20/2018-08-26,29.9,16.8,57.4,8.9,143.3
10270,2018-08-27/2018-09-02,27.4,12.6,59.400000000000006,7.8,153.5
10270,2018-09-03/2018-09-09,25.2,9.8,9.3,7.6,147.7
10270,2018-09-10/2018-09-16,27.8,14.8,3.0,7.6,173.2
10270,2018-09-17/2018-09-23,26.2,14.4,11.2,9.0,154.8
10270,2018-09-24/2018-09-30,24.8,9.6,8.6,14.1,129.7
10270,2018-10-01/2018-10-07,21.9,7.0,17.7,8.9,83.7
10270,2018-10-08/2018-10-14,22.0,11.2,9.5,7.6,100.8
10270,2018-10-15/2018-10-21,22.4,8.3,5.5,7.6,98.8
10270,2018-10-22/2018-10-28,26.2,6.2,133.3,11.4,76.5
10270,2018-10-29/2018-11-04,21.2,7.9,102.8,10.2,58.2
10270,2018-11-05/2018-11-11,17.0,7.3,45.5,8.2,62.1
10270,2018-11-12/2018-11-18,17.5,4.2,4.4,6.4,37.2
10270,2018-11-19/2018-11-25,13.0,1.9,27.9,8.9,37.4
10270,2018-11-26/2018-12-02,12.3,1.0,1.4000000000000001,10.5,48.9
10270,2018-12-03/2018-12-09,16.2,1.0,10.399999999999999,11.2,44.6
10270,2018-12-10/2018-12-16,12.1,-1.3,0.0,11.9,75.4
10270,2018-12-17/2018-12-23,14.7,-2.8,0.8,11.6,56.0
10270,2018-12-24/2018-12-30,15.0,0.2,0.9,13.5,103.2
10270,2018-12-31/2019-01-06,13.8,-1.9,0.0,12.6,94.8
10270,2019-01-07/2019-01-13,12.6,-0.9,0.3,13.2,78.0
10270,2019-01-14/2019-01-20,12.9,-0.8,6.4,14.8,84.2
10270,2019-01-21/2019-01-27,12.6,-1.7,1.2,11.3,69.6
10270,2019-01-28/2019-02-03,10.8,-0.7,33.8,8.9,69.2
10270,2019-02-04/2019-02-10,14.1,-3.0,8.3,10.5,79.6
10270,2019-02-11/2019-02-17,18.7,-0.7,0.0,10.8,87.4
10270,2019-02-18/2019-02-24,18.1,0.8,0.0,13.0,72.1
10270,2019-02-25/2019-03-03,19.7,2.0,2.0,10.5,95.1
10270,2019-03-04/2019-03-10,15.8,1.8,32.1,12.3,80.8
10270,2019-03-11/2019-03-17,20.2,-0.2,6.7,14.2,100.0
10270,2019-03-18/2019-03-24,20.5,-0.1,8.1,10.3,144.8
10270,2019-03-25/2019-03-31,20.0,1.3,1.6,13.1,137.2
10270,2019-04-01/2019-04-07,19.6,4.2,104.39999999999999,8.4,125.6
10270,2019-04-08/2019-04-14,16.2,2.8,51.099999999999994,8.4,94.2
10270,2019-04-15/2019-04-21,21.3,1.5,4.1,9.0,140.7
10270,2019-04-22/2019-04-28,18.9,4.5,83.6,10.0,129.4
10270,2019-04-29/2019-05-05,19.1,5.6,28.400000000000002,16.6,132.4
10270,2019-05-06/2019-05-12,18.6,5.1,34.8,9.4,111.5
10270,2019-05-13/2019-05-19,19.6,4.9,23.8,11.6,85.9
10270,2019-05-20/2019-05-26,20.9,9.6,32.5,7.2,133.0
10270,2019-05-27/2019-06-02,25.0,10.2,29.8,8.9,149.8
10270,2019-06-03/2019-06-09,26.8,13.9,28.6,8.5,172.9
10270,2019-06-10/2019-06-16,29.0,13.6,108.6,10.2,171.4
10270,2019-06-17/2019-06-23,27.0,16.0,21.0,8.7,172.7
10270,2019-06-24/2019-06-30,34.9,16.8,2.6,11.2,189.3
10270,2019-07-01/2019-07-07,30.8,17.9,10.2,8.6,220.5
10270,2019-07-08/2019-07-14,27.3,14.0,36.7,8.8,164.1
10270,2019-07-15/2019-07-21,28.1,14.0,27.3,7.6,170.3
10270,2019-07-22/2019-07-28,30.4,19.2,15.7,7.9,195.2
10270,2019-07-29/2019-08-04,29.3,16.2,17.5,8.7,178.4
10270,2019-08-05/2019-08-11,29.5,17.5,37.9,7.7,124.5
10270,2019-08-12/2019-08-18,29.3,15.0,35.8,11.3,132.2
10270,2019-08-19/2019-08-25,29.0,15.9,54.599999999999994,8.0,129.0
10270,2019-08-26/2019-09-01,28.3,16.3,11.299999999999999,7.8,153.4
10270,2019-09-02/2019-09-08,24.0,12.5,37.3,10.6,153.6
10270,2019-09-09/2019-09-15,25.6,7.7,0.5,7.7,154.3
10270,2019-09-16/2019-09-22,27.1,9.2,49.1,7.2,149.0
10270,2019-09-23/2019-09-29,22.2,9.7,11.4,9.3,104.0
10270,2019-09-30/2019-10-06,24.3,8.1,29.900000000000002,13.1,106.6
10270,2019-10-07/2019-10-13,20.0,6.9,23.7,7.6,78.6
10270,2019-10-14/2019-10-20,21.3,8.7,82.30000000000001,7.5,74.8
10270,2019-10-21/2019-10-27,23.8,10.6,47.1,9.1,50.5
10270,2019-10-28/2019-11-03,20.1,10.3,83.1,8.8,60.9
10270,2019-11-04/2019-11-10,16.9,1.4,93.2,8.1,62.1
10270,2019-11-11/2019-11-17,12.4,1.2,56.199999999999996,10.4,73.5
10270,2019-11-18/2019-11-24,13.7,5.2,69.0,8.7,37.5
10270,2019-11-25/2019-12-01,16.7,1.9,34.3,8.8,47.7
10270,2019-12-02/2019-12-08,12.9,-0.9,9.1,8.4,54.8
10270,2019-12-09/2019-12-15,13.2,-3.5,0.1,12.1,82.1
10270,2019-12-16/2019-12-22,13.8,2.8,98.3,8.4,63.9
10270,2019-12-23/2019-12-29,14.4,-0.3,0.1,11.4,65.9
10270,2019-12-30/2020-01-05,14.7,-0.5,0.0,12.2,61.3
10270,2020-01-06/2020-01-12,13.5,-0.6,0.0,10.8,75.3
10270,2020-01-13/2020-01-19,11.6,-6.9,0.2,11.8,61.8
10270,2020-01-20/2020-01-26,14.4,-5.1,0.1,10.3,63.9
10270,2020-01-27/2020-02-02,15.2,0.9,6.3,8.9,58.9
10270,2020-02-03/2020-02-09,19.3,0.2,0.7000000000000001,14.5,92.4
10270,2020-02-10/2020-02-16,15.9,1.2,2.3,10.4,85.2
10270,2020-02-17/2020-02-23,16.2,1.0,11.799999999999999,9.8,87.4
10270,2020-02-24/2020-03-01,21.2,-0.6,15.2,10.8,102.8
10270,2020-03-02/2020-03-08,12.8,0.5,22.700000000000003,12.1,98.0
10270,2020-03-09/2020-03-15,20.4,3.1,20.3,8.9,83.8
10270,2020-03-16/2020-03-22,19.6,3.7,7.6000000000000005,9.5,122.3
10270,2020-03-23/2020-03-29,16.7,-0.8,2.5,8.9,103.7
10270,2020-03-30/2020-04-05,17.5,-0.6,20.0,8.7,137.7
10270,2020-04-06/2020-04-12,22.6,4.5,0.1,9.7,146.4
10270,2020-04-13/2020-04-19,22.1,4.3,2.0,12.5,135.3
10270,2020-04-20/2020-04-26,22.2,6.1,34.8,10.2,164.8
10270,2020-04-27/2020-05-03,21.0,7.1,53.3,10.5,111.1
10270,2020-05-04/2020-05-10,22.7,8.4,13.399999999999999,9.8,157.1
10270,2020-05-11/2020-05-17,22.2,11.4,124.6,6.6,96.0
10270,2020-05-18/2020-05-24,24.6,12.5,23.5,11.2,143.8
10270,2020-05-25/2020-05-31,21.4,11.1,27.0,11.5,138.8
10270,2020-06-01/2020-06-07,22.9,12.0,98.10000000000001,8.2,144.0
10270,2020-06-08/2020-06-14,24.5,11.6,46.3,8.0,125.4
10270,2020-06-15/2020-06-21,26.5,11.3,35.8,9.7,130.4
10270,2020-06-22/2020-06-28,28.6,13.5,16.8,8.5,170.0
10270,2020-06-29/2020-07-05,27.0,15.0,34.8,7.9,157.4
10270,2020-07-06/2020-07-12,28.6,14.3,15.100000000000001,14.3,179.9
10270,2020-07-13/2020-07-19,24.1,14.8,36.699999999999996,8.4,129.2
10270,2020-07-20/2020-07-26,28.9,13.6,25.7,9.0,174.2
10270,2020-07-27/2020-08-02,30.5,17.2,27.9,7.9,203.8
10270,2020-08-03/2020-08-09,29.5,13.5,28.5,10.5,150.3
10270,2020-08-10/2020-08-16,30.2,16.2,21.6,8.5,153.8
10270,2020-08-17/2020-08-23,28.6,16.3,15.9,8.6,149.9
10270,2020-08-24/2020-08-30,26.8,16.0,6.5,9.2,139.9
10270,2020-08-31/2020-09-06,26.9,11.1,9.7,8.2,165.9
10270,2020-09-07/2020-09-13,27.4,14.3,8.9,7.6,146.0
10270,2020-09-14/2020-09-20,28.0,14.4,4.4,7.9,151.5
10270,2020-09-21/2020-09-27,23.0,5.3,74.9,11.8,80.9
10270,2020-09-28/2020-10-04,19.7,5.9,110.0,8.4,88.6
10270,2020-10-05/2020-10-11,21.1,7.1,27.5,9.2,90.9
10270,2020-10-12/2020-10-18,16.5,2.9,20.0,9.8,69.1
10270,2020-10-19/2020-10-25,18.6,5.6,26.700000000000003,8.4,66.4
10270,2020-10-26/2020-11-01,21.9,5.0,52.7,9.2,49.9
10270,2020-11-02/2020-11-08,18.3,5.5,7.199999999999999,7.4,50.2
10270,2020-11-09/2020-11-15,18.5,2.6,0.5,7.6,42.5
10270,2020-11-16/2020-11-22,16.4,-0.1,6.5,13.7,79.3
10270,2020-11-23/2020-11-29,14.0,0.9,0.0,7.4,50.6
10270,2020-11-30/2020-12-06,9.4,0.4,63.5,8.9,52.3
10270,2020-12-07/2020-12-13,8.7,-5.4,5.3,9.2,50.9
10270,2020-12-14/2020-12-20,10.7,-3.3,9.7,10.0,29.2
10270,2020-12-21/2020-12-27,11.4,-3.0,9.2,10.9,59.8
10270,2020-12-28/2021-01-03,7.5,-9.8,0.7,8.5,50.0
10270,2021-01-04/2021-01-10,5.2,-12.1,0.4,8.7,64.5
10270,2021-01-11/2021-01-17,10.6,-15.0,0.2,11.0,58.2
10270,2021-01-18/2021-01-24,9.8,-9.3,55.099999999999994,8.9,53.8
10270,2021-01-25/2021-01-31,12.3,-3.1,3.0999999999999996,9.9,75.5
10270,2021-02-01/2021-02-07,13.3,1.1,40.8,7.4,25.2
10270,2021-02-08/2021-02-14,11.2,-6.1,13.9,9.7,79.3
10270,2021-02-15/2021-02-21,14.2,-5.0,0.6,7.2,59.3
10270,2021-02-22/2021-02-28,20.3,2.3,2.7,10.4,65.1
10270,2021-03-01/2021-03-07,15.5,0.3,5.6,7.8,57.2
10270,2021-03-08/2021-03-14,14.3,1.0,12.3,9.7,55.5
10270,2021-03-15/2021-03-21,13.2,-6.1,0.2,10.2,58.0
10270,2021-03-22/2021-03-28,16.7,1.3,1.7,9.2,131.0
10270,2021-03-29/2021-04-04,23.2,3.6,9.7,10.9,165.4
10270,2021-04-05/2021-04-11,14.7,-0.7,22.9,15.7,118.9
10270,2021-04-12/2021-04-18,13.1,0.3,24.1,11.5,109.0
10270,2021-04-19/2021-04-25,20.4,2.5,8.1,10.6,142.4
10270,2021-04-26/2021-05-02,18.6,9.8,65.39999999999999,7.8,93.9
10270,2021-05-03/2021-05-09,21.0,5.6,9.2,10.3,116.3
10270,2021-05-10/2021-05-16,22.6,7.9,64.89999999999999,10.2,115.2
10270,2021-05-17/2021-05-23,20.0,5.8,45.3,11.0,116.0
10270,2021-05-24/2021-05-30,20.6,8.0,33.800000000000004,10.5,132.5
10270,2021-05-31/2021-06-06,25.1,12.1,1.3,8.2,157.2
10270,2021-06-07/2021-06-13,30.1,14.0,4.7,10.6,184.3
10270,2021-06-14/2021-06-20,30.7,18.1,13.6,9.3,177.6
10270,2021-06-21/2021-06-27,28.3,14.8,11.4,8.9,155.4
10270,2021-06-28/2021-07-04,30.6,14.1,36.8,9.2,179.8
10270,2021-07-05/2021-07-11,28.7,14.0,87.2,11.5,154.6
10270,2021-07-12/2021-07-18,29.6,14.3,49.1,8.9,158.9
10270,2021-07-19/2021-07-25,28.1,17.5,13.2,8.5,161.6
10270,2021-07-26/2021-08-01,27.6,16.3,90.4,8.4,159.3
10270,2021-08-02/2021-08-08,25.8,13.9,77.0,8.9,118.7
10270,2021-08-09/2021-08-15,31.4,15.1,3.1,9.0,165.2
10270,2021-08-16/2021-08-22,29.4,15.5,24.2,11.7,148.3
10270,2021-08-23/2021-08-29,25.3,10.8,29.6,10.0,159.0
10270,2021-08-30/2021-09-05,23.7,12.1,7.9,8.4,139.2
10270,2021-09-06/2021-09-12,26.0,13.5,8.399999999999999,7.6,147.8
10270,2021-09-13/2021-09-19,26.8,13.9,58.2,7.4,170.0
10270,2021-09-20/2021-09-26,23.1,11.4,27.2,8.9,118.7
10270,2021-09-27/2021-10-03,24.8,12.0,9.3,8.1,97.7
10270,2021-10-04/2021-10-10,21.6,10.4,75.0,12.4,80.1
10270,2021-10-11/2021-10-17,18.9,2.1,4.0,9.3,77.1
10270,2021-10-18/2021-10-24,19.0,5.6,12.299999999999999,7.9,73.4
10270,2021-10-25/2021-10-31,17.5,3.9,3.7,7.3,61.1
10270,2021-11-01/2021-11-07,17.1,1.6,82.60000000000001,9.6,70.0
10270,2021-11-08/2021-11-14,18.6,2.6,22.1,9.0,34.5
10270,2021-11-15/2021-11-21,18.8,4.6,5.5,9.3,43.6
10270,2021-11-22/2021-11-28,12.4,2.8,23.5,6.8,27.9
10270,2021-12-13/2021-12-19,15.2,-2.3,0.0,12.2,51.4
10270,2021-12-20/2021-12-26,12.8,-3.1,0.3,11.2,55.9
10270,2021-12-27/2022-01-02,19.3,1.8,2.3,12.6,36.0
10270,2022-01-03/2022-01-09,12.4,-1.8,9.0,13.5,83.0
10270,2022-01-10/2022-01-16,15.9,-3.8,0.0,11.6,62.4
10270,2022-01-17/2022-01-23,13.7,-0.7,0.0,12.1,76.5
10270,2022-01-24/2022-01-30,18.2,-0.2,0.0,12.6,91.7
10270,2022-01-31/2022-02-06,14.8,0.6,0.8,11.0,86.2
10270,2022-02-07/2022-02-13,13.5,-0.9,0.6000000000000001,9.4,91.7
10270,2022-02-14/2022-02-20,15.7,-7.6,5.5,10.1,70.1
10270,2022-02-21/2022-02-27,17.0,-1.6,0.6,13.4,92.0
10270,2022-02-28/2022-03-06,12.5,-1.2,0.8,7.9,89.5
10270,2022-03-07/2022-03-13,13.5,-6.2,0.2,8.2,103.3
10270,2022-03-14/2022-03-20,15.2,3.7,2.3,8.5,84.8
10270,2022-03-21/2022-03-27,20.4,2.3,0.0,8.4,149.9
10270,2022-03-28/2022-04-03,19.6,-0.5,22.7,9.3,141.5
10270,2022-04-04/2022-04-10,19.6,-2.8,4.4,17.8,118.2
10270,2022-04-11/2022-04-17,22.9,3.8,2.0,10.7,152.1
10270,2022-04-18/2022-04-24,16.9,4.9,36.599999999999994,10.0,116.1
10270,2022-04-25/2022-05-01,19.2,4.4,5.800000000000001,10.0,126.6
10270,2022-05-02/2022-05-08,19.9,7.9,40.7,10.8,103.0
10270,2022-05-09/2022-05-15,26.2,9.6,13.600000000000001,7.6,157.9
10270,2022-05-16/2022-05-22,27.7,12.6,11.0,8.6,195.3
10270,2022-05-23/2022-05-29,28.1,13.1,54.4,10.5,188.4
10270,2022-05-30/2022-06-05,28.2,12.5,21.2,10.7,149.7
10270,2022-06-06/2022-06-12,28.0,12.4,28.1,10.6,167.3
10270,2022-06-13/2022-06-19,30.6,16.1,11.6,9.4,219.2
10270,2022-06-20/2022-06-26,30.7,14.7,23.2,10.6,204.1
10270,2022-06-27/2022-07-03,32.2,17.1,36.5,11.2,199.5
10270,2022-07-04/2022-07-10,30.4,15.0,30.8,13.2,162.7
10270,2022-07-11/2022-07-17,33.4,17.9,5.6,8.9,217.7
10270,2022-07-18/2022-07-24,35.1,20.4,11.799999999999999,9.9,202.6
10270,2022-07-25/2022-07-31,34.6,16.3,10.1,11.6,188.7
10270,2022-08-01/2022-08-07,34.2,18.2,20.2,10.4,213.5
10270,2022-08-08/2022-08-14,29.5,14.3,22.2,10.0,160.0
10270,2022-08-15/2022-08-21,29.3,16.5,42.1,9.0,154.4
10270,2022-08-22/2022-08-28,29.8,15.9,9.9,8.7,179.8
10270,2022-08-29/2022-09-04,28.4,15.0,26.4,8.2,140.5
10270,2022-09-05/2022-09-11,27.5,13.1,37.699999999999996,9.0,153.3
10270,2022-09-12/2022-09-18,26.6,7.4,27.9,12.2,158.3
10270,2022-09-19/2022-09-25,24.2,8.6,17.6,11.2,92.4
10270,2022-09-26/2022-10-02,20.9,8.5,22.700000000000003,9.2,92.2
10270,2022-10-03/2022-10-09,24.5,9.8,11.799999999999999,9.1,109.0
10270,2022-10-10/2022-10-16,22.3,9.3,7.1000000000000005,8.6,94.9
10270,2022-10-17/2022-10-23,25.1,10.9,24.6,8.3,84.3
10270,2022-10-24/2022-10-30,23.9,10.4,27.7,8.3,58.9
10270,2022-10-31/2022-11-06,17.5,5.1,28.0,9.6,58.6
10270,2022-11-07/2022-11-13,18.5,4.2,13.6,8.7,33.9
10270,2022-12-19/2022-12-25,15.5,3.6,0.0,6.5,22.3
10270,2022-12-26/2023-01-01,14.8,2.6,3.3,7.9,30.6
10270,2023-01-02/2023-01-08,16.2,3.3,30.9,10.5,45.7
10270,2023-01-09/2023-01-15,12.1,0.2,9.8,11.2,71.0
10270,2023-01-16/2023-01-22,8.4,-1.4,0.0,12.5,71.5
10270,2023-01-23/2023-01-29,11.1,-1.2,0.1,8.7,61.4
10270,2023-01-30/2023-02-05,17.2,-0.5,0.2,10.6,86.3
10270,2023-02-06/2023-02-12,17.6,-3.1,0.0,11.5,69.6
10270,2023-02-13/2023-02-19,18.9,2.6,0.0,11.0,79.3
10270,2023-02-20/2023-02-26,15.9,2.8,3.0,10.3,88.7
10270,2023-02-27/2023-03-05,13.9,1.7,6.3,9.0,91.2
10270,2023-03-06/2023-03-12,20.3,2.6,18.0,9.5,90.1
10270,2023-03-13/2023-03-19,15.6,2.0,28.5,13.7,102.5
10270,2023-03-20/2023-03-26,19.6,4.3,6.9,10.2,122.8
10270,2023-03-27/2023-04-02,17.7,1.7,13.1,14.4,103.2
10270,2023-04-03/2023-04-09,15.4,-0.2,14.0,12.0,112.8
10270,2023-04-10/2023-04-16,18.1,3.8,32.2,11.4,119.4
10270,2023-04-17/2023-04-23,19.3,4.0,69.69999999999999,8.7,114.0
10270,2023-04-24/2023-04-30,20.3,4.2,50.099999999999994,11.5,124.4
10270,2023-05-01/2023-05-07,23.4,10.6,41.0,9.0,137.7
10270,2023-05-08/2023-05-14,19.8,8.3,110.5,7.1,96.2
10270,2023-05-15/2023-05-21,23.8,7.0,40.0,8.6,97.9
10270,2023-05-22/2023-05-28,25.8,12.9,52.699999999999996,8.4,124.2
10270,2023-05-29/2023-06-04,24.4,12.7,34.2,9.3,136.4
10270,2023-06-05/2023-06-11,25.5,11.8,22.6,8.0,134.8
10270,2023-06-12/2023-06-18,26.0,12.9,51.6,8.7,163.9
10270,2023-06-19/2023-06-25,31.4,16.5,41.7,10.3,183.6
10270,2023-06-26/2023-07-02,28.3,16.5,34.8,8.0,194.7
10270,2023-07-03/2023-07-09,29.9,14.5,26.7,8.1,134.8
10270,2023-07-10/2023-07-16,31.2,19.0,47.800000000000004,9.0,170.4
10282,2018-01-01/2018-01-07,12.5,-2.2,18.0,17.7,58.9
10282,2018-01-08/2018-01-14,12.6,-1.4,51.0,34.0,56.1
10282,2018-01-15/2018-01-21,13.9,-3.2,2.6,18.0,70.1
10282,2018-01-22/2018-01-28,10.5,-2.1,9.299999999999999,14.4,41.4
10282,2018-01-29/2018-02-04,10.0,-0.3,3.4000000000000004,15.1,48.6
10282,2018-02-05/2018-02-11,10.4,-0.0,28.1,14.5,62.1
10282,2018-02-12/2018-02-18,10.1,-2.8,0.8,14.0,66.9
10282,2018-02-19/2018-02-25,9.6,-1.5,18.0,23.4,68.4
10282,2018-02-26/2018-03-04,5.4,-6.1,1.3,16.9,71.7
10282,2018-03-05/2018-03-11,14.1,0.5,48.2,15.2,83.4
10282,2018-03-12/2018-03-18,16.2,1.7,59.800000000000004,22.1,73.9
10282,2018-03-19/2018-03-25,12.4,0.1,10.8,18.3,97.9
10282,2018-03-26/2018-04-01,17.2,0.8,32.8,26.5,92.8
10282,2018-04-02/2018-04-08,18.6,2.7,25.1,15.9,108.9
10282,2018-04-09/2018-04-15,20.9,5.6,94.4,29.3,105.1
10282,2018-04-16/2018-04-22,26.4,9.8,2.3000000000000003,12.4,151.7
10282,2018-04-23/2018-04-29,24.7,11.9,28.4,22.5,134.6
10282,2018-04-30/2018-05-06,25.9,9.7,42.6,29.9,112.0
10282,2018-05-07/2018-05-13,23.8,12.2,49.900000000000006,15.9,131.3
10282,2018-05-14/2018-05-20,22.5,9.5,35.5,20.9,123.2
10282,2018-05-21/2018-05-27,27.0,13.1,22.9,19.2,147.3
10282,2018-05-28/2018-06-03,26.8,15.8,66.5,15.1,125.5
10282,2018-06-04/2018-06-10,28.0,15.5,40.7,15.2,116.6
10282,2018-06-11/2018-06-17,27.6,16.6,13.1,16.2,150.5
10282,2018-06-18/2018-06-24,29.0,17.4,7.4,19.8,168.0
10282,2018-06-25/2018-07-01,32.9,15.6,0.4,23.3,158.6
10282,2018-07-02/2018-07-08,29.5,17.9,24.0,19.7,159.7
10282,2018-07-09/2018-07-15,29.5,18.1,65.8,18.4,154.4
10282,2018-07-16/2018-07-22,31.3,17.0,47.599999999999994,14.7,159.9
10282,2018-07-23/2018-07-29,30.5,18.2,10.8,16.1,171.5
10282,2018-07-30/2018-08-05,33.8,20.6,0.9,12.9,204.4
10282,2018-08-06/2018-08-12,32.1,20.2,20.1,18.4,169.8
10282,2018-08-13/2018-08-19,30.5,17.8,26.1,12.4,147.2
10282,2018-08-20/2018-08-26,32.4,15.5,46.4,23.6,167.5
10282,2018-08-27/2018-09-02,28.1,14.6,51.5,20.2,153.1
10282,2018-09-03/2018-09-09,27.3,14.3,11.4,10.7,142.1
10282,2018-09-10/2018-09-16,29.1,17.8,16.8,15.8,156.4
10282,2018-09-17/2018-09-23,27.7,17.4,4.6,16.7,134.6
10282,2018-09-24/2018-09-30,25.9,8.3,0.9,35.3,115.8
10282,2018-10-01/2018-10-07,22.1,8.8,16.7,30.5,85.1
10282,2018-10-08/2018-10-14,23.0,12.3,19.7,17.7,102.2
10282,2018-10-15/2018-10-21,22.8,10.5,1.9,31.4,92.0
10282,2018-10-22/2018-10-28,27.0,6.9,72.0,37.2,70.6
10282,2018-10-29/2018-11-04,17.5,9.2,81.3,41.5,64.2
10282,2018-11-05/2018-11-11,17.0,10.9,101.6,22.9,47.0
10282,2018-11-12/2018-11-18,16.6,1.9,5.2,14.1,59.8
10282,2018-11-19/2018-11-25,10.9,1.7,28.1,16.6,32.0
10282,2018-11-26/2018-12-02,14.4,-0.2,2.4,20.9,25.8
10282,2018-12-03/2018-12-09,15.6,-0.6,4.5,23.8,60.0
10282,2018-12-10/2018-12-16,13.4,-3.9,0.4,33.5,60.7
10282,2018-12-17/2018-12-23,7.8,-4.5,2.9,11.2,10.6
10282,2018-12-24/2018-12-30,16.2,-3.1,0.3,28.5,72.0
10282,2018-12-31/2019-01-06,14.5,-5.1,0.0,32.7,73.6
10282,2019-01-07/2019-01-13,10.4,-3.9,0.0,27.3,57.7
10282,2019-01-14/2019-01-20,13.9,-3.2,0.8,37.5,69.2
10282,2019-01-21/2019-01-27,7.7,-4.6,0.8,14.7,31.3
10282,2019-01-28/2019-02-03,9.9,-4.6,31.2,24.2,43.0
10282,2019-02-04/2019-02-10,11.8,-4.4,3.5,18.1,60.1
10282,2019-02-11/2019-02-17,13.9,-2.6,0.0,31.0,71.8
10282,2019-02-18/2019-02-24,20.5,-1.3,0.0,22.7,80.7
10282,2019-02-25/2019-03-03,18.5,-1.7,0.0,23.3,84.2
10282,2019-03-04/2019-03-10,16.7,2.1,22.900000000000002,26.6,87.6
10282,2019-03-11/2019-03-17,21.4,0.4,2.2,39.8,84.7
10282,2019-03-18/2019-03-24,22.2,1.1,9.4,24.5,126.4
10282,2019-03-25/2019-03-31,23.1,2.8,1.5,36.8,121.3
10282,2019-04-01/2019-04-07,21.7,4.3,46.0,33.4,118.5
10282,2019-04-08/2019-04-14,18.7,4.9,45.5,19.8,99.3
10282,2019-04-15/2019-04-21,22.1,5.1,1.3,15.3,122.5
10282,2019-04-22/2019-04-28,20.9,7.1,80.1,28.5,113.8
10282,2019-04-29/2019-05-05,22.0,5.7,26.6,25.3,113.8
10282,2019-05-06/2019-05-12,20.8,4.1,37.2,33.5,100.3
10282,2019-05-13/2019-05-19,20.9,5.2,53.0,23.2,97.6
10282,2019-05-20/2019-05-26,24.0,10.7,22.700000000000003,18.6,140.2
10282,2019-05-27/2019-06-02,28.2,11.2,19.7,18.3,131.8
10282,2019-06-03/2019-06-09,29.5,15.6,3.8,19.6,142.0
10282,2019-06-10/2019-06-16,29.4,13.8,71.9,22.3,144.0
10282,2019-06-17/2019-06-23,28.8,16.3,25.099999999999998,18.1,149.0
10282,2019-06-24/2019-06-30,37.5,18.1,0.0,20.3,218.3
10282,2019-07-01/2019-07-07,34.2,19.0,3.8,23.0,181.0
10282,2019-07-08/2019-07-14,32.7,19.0,23.3,22.3,136.1
10282,2019-07-15/2019-07-21,33.1,15.4,35.5,18.3,154.8
10282,2019-07-22/2019-07-28,36.1,19.0,19.0,21.9,189.4
10282,2019-07-29/2019-08-04,32.3,16.6,22.1,22.1,144.1
10282,2019-08-05/2019-08-11,32.6,19.1,14.6,17.7,145.6
10282,2019-08-12/2019-08-18,30.6,18.7,1.4,21.6,122.5
10282,2019-08-19/2019-08-25,31.5,19.6,37.1,21.4,135.8
10282,2019-08-26/2019-09-01,32.0,18.5,39.9,16.7,151.3
10282,2019-09-02/2019-09-08,28.1,12.8,106.19999999999999,28.0,130.8
10282,2019-09-09/2019-09-15,27.4,11.1,0.6,15.1,141.7
10282,2019-09-16/2019-09-22,29.3,11.2,23.700000000000003,18.7,142.3
10282,2019-09-23/2019-09-29,24.6,11.8,12.1,15.6,92.4
10282,2019-09-30/2019-10-06,26.7,8.9,16.9,36.4,88.7
10282,2019-10-07/2019-10-13,20.5,9.5,22.9,17.4,70.5
10282,2019-10-14/2019-10-20,19.9,10.3,52.4,27.3,69.0
10282,2019-10-21/2019-10-27,21.5,10.3,48.3,26.1,65.7
10282,2019-10-28/2019-11-03,19.6,8.5,45.2,15.5,35.6
10282,2019-11-04/2019-11-10,16.5,4.7,58.0,17.6,42.5
10282,2019-11-11/2019-11-17,14.0,3.9,61.6,35.6,55.1
10282,2019-11-18/2019-11-24,12.6,3.4,91.6,30.6,61.7
10282,2019-11-25/2019-12-01,17.6,2.2,58.7,17.5,16.4
